800 
100 100 100  
620 48 37 36 
621 26 9 21 
622 18 1 11 
623 40 48 36 
624 14 15 26 
625 21 6 14 
626 45 10 36 
627 46 9 26 
628 47 23 29 
629 41 19 35 
630 22 8 11 
631 31 7 26 
632 2 1 30 
633 50 2 39 
634 43 14 16 
635 17 12 24 
636 33 36 44 
637 47 28 15 
638 15 34 7 
639 38 13 34 
640 36 40 12 
641 1 11 39 
642 19 50 31 
643 22 24 28 
644 18 3 41 
645 28 15 46 
646 23 38 23 
647 27 45 34 
648 21 14 10 
649 50 21 34 
650 48 30 20 
651 31 41 27 
652 35 11 17 
653 42 24 5 
654 7 10 29 
655 36 30 5 
656 34 26 33 
657 46 3 40 
658 13 37 40 
659 9 22 27 
660 13 23 28 
661 47 45 34 
662 40 12 50 
663 22 29 12 
664 43 43 40 
665 45 39 36 
666 36 12 28 
667 27 3 50 
668 8 50 45 
669 22 10 12 
670 12 4 19 
671 47 24 30 
672 16 4 38 
673 10 32 25 
674 12 6 31 
675 28 26 50 
676 24 47 22 
677 2 36 6 
678 6 18 8 
679 29 28 21 
680 49 14 34 
681 14 31 12 
682 28 3 18 
683 40 28 15 
684 45 30 48 
685 48 48 37 
686 26 50 42 
687 50 27 26 
688 20 43 21 
689 7 25 34 
690 29 36 2 
691 38 50 29 
692 3 17 21 
693 3 19 35 
694 16 42 45 
695 37 33 23 
696 42 42 29 
697 32 38 10 
698 31 44 9 
699 36 35 31 
700 14 50 2 
701 30 11 29 
702 20 35 39 
703 16 27 38 
704 40 47 13 
705 18 28 1 
706 31 38 13 
707 9 18 39 
708 19 46 11 
709 6 49 33 
710 43 13 17 
711 32 45 12 
712 29 19 20 
713 12 34 28 
714 26 33 7 
715 14 30 5 
716 37 32 17 
717 27 3 4 
718 14 7 14 
719 42 32 11 
720 46 40 28 
721 19 19 15 
722 3 42 13 
723 17 14 9 
724 27 30 14 
725 10 13 8 
726 12 36 10 
727 39 24 30 
728 46 37 17 
729 47 7 12 
730 26 50 2 
731 33 47 49 
732 26 38 38 
733 23 3 34 
734 2 38 1 
735 8 33 35 
736 36 6 46 
737 30 30 12 
738 1 40 48 
739 7 5 2 
740 8 48 21 
741 37 19 32 
742 13 49 38 
743 19 41 50 
744 30 41 23 
745 49 30 6 
746 37 28 44 
747 19 5 1 
748 44 20 49 
749 29 45 47 
750 20 38 49 
751 26 22 40 
752 13 1 41 
753 28 18 48 
754 22 7 31 
755 37 14 45 
756 14 44 12 
757 23 9 35 
758 30 16 26 
759 3 20 43 
760 21 35 28 
761 2 19 42 
762 40 8 47 
763 45 30 41 
764 42 44 6 
765 28 6 41 
766 42 35 44 
767 31 20 30 
768 23 4 15 
769 44 15 5 
770 1 43 15 
771 21 42 21 
772 21 17 43 
773 35 27 37 
774 40 43 7 
775 21 49 49 
776 45 46 33 
777 31 37 13 
778 29 6 39 
779 7 39 40 
780 31 25 15 
781 21 42 4 
782 14 8 40 
783 23 6 43 
784 4 41 29 
785 32 46 44 
786 4 14 8 
787 23 24 11 
788 42 30 33 
789 1 47 18 
790 16 39 40 
791 47 22 41 
792 21 9 3 
793 3 38 44 
794 11 18 39 
795 15 5 10 
796 27 8 31 
797 46 43 13 
798 14 41 1 
799 39 33 1 
800 3 24 20 
