4 
100 100 100 100  
283 49 43 20 26 
284 44 23 24 41 
285 36 23 41 1 
286 8 38 36 13 
287 43 38 38 1 
288 11 44 15 6 
289 17 17 1 38 
290 17 6 29 48 
291 21 18 20 6 
292 25 41 5 2 
293 21 22 14 29 
294 30 19 22 11 
295 14 40 23 43 
296 25 13 16 23 
297 42 39 34 15 
298 1 24 45 13 
299 4 9 24 5 
300 18 2 12 17 
301 43 10 41 16 
302 21 23 2 7 
303 33 6 20 47 
304 18 1 13 38 
305 14 14 11 15 
306 21 46 12 43 
307 5 5 26 8 
308 37 19 5 41 
309 9 2 1 35 
310 12 24 14 6 
311 44 18 27 33 
312 38 21 3 40 
313 29 18 44 30 
314 47 19 41 7 
315 32 40 30 34 
316 19 18 1 4 
317 15 1 37 49 
318 27 20 7 45 
319 14 21 18 12 
320 13 15 15 41 
321 50 45 24 10 
322 30 36 32 43 
323 5 29 28 20 
324 44 30 24 25 
325 18 26 49 9 
326 45 43 49 17 
327 40 10 42 17 
328 10 35 44 18 
329 41 38 28 15 
330 29 31 37 41 
331 39 12 30 20 
332 7 17 23 50 
333 23 35 25 20 
334 14 8 34 49 
335 38 45 19 48 
336 17 26 10 49 
337 28 44 4 20 
338 39 38 22 33 
339 40 47 40 50 
340 8 47 50 13 
341 25 12 22 14 
342 28 26 12 15 
343 11 4 39 15 
344 18 39 36 44 
345 29 43 43 17 
346 13 18 11 12 
347 4 47 2 4 
348 4 24 19 28 
349 49 36 46 47 
350 18 26 24 1 
351 47 14 38 12 
352 23 17 41 48 
353 26 8 10 44 
354 23 4 14 43 
355 44 37 7 18 
356 17 35 11 7 
357 49 36 39 27 
358 45 48 49 47 
359 26 34 32 30 
360 48 14 48 30 
361 30 7 39 25 
362 36 37 6 31 
363 38 45 44 21 
364 7 29 46 24 
365 35 30 2 14 
366 11 50 37 22 
367 27 2 6 28 
368 23 11 4 21 
369 48 3 11 8 
370 10 49 21 49 
371 15 17 27 43 
372 32 37 27 23 
373 7 25 42 22 
374 38 16 30 17 
375 22 45 22 11 
376 7 21 37 39 
377 15 45 50 35 
378 29 23 22 41 
379 47 43 3 40 
380 40 35 12 45 
381 24 12 27 36 
382 48 49 28 26 
383 24 24 13 14 
384 16 35 37 32 
385 19 38 35 7 
386 16 4 34 15 
387 35 24 9 27 
388 36 36 36 36 
389 30 4 38 37 
390 39 41 42 14 
391 41 17 16 29 
392 25 47 40 3 
393 31 2 34 23 
394 11 25 43 42 
395 14 33 12 15 
396 25 33 31 29 
397 39 4 27 20 
398 30 26 27 1 
399 23 28 38 35 
400 4 1 17 29 
