4 
150 150 150 150  
174 42 47 58 50 
175 80 87 71 68 
176 50 45 66 64 
177 82 80 34 34 
178 82 83 52 52 
179 81 82 61 69 
180 51 51 89 93 
181 34 39 86 86 
182 98 94 47 38 
183 64 54 84 94 
184 69 71 93 91 
185 46 44 57 64 
186 35 31 65 74 
187 48 45 34 42 
188 73 78 26 32 
189 55 53 92 82 
190 75 77 84 83 
191 59 69 41 50 
192 84 78 47 42 
193 82 83 80 87 
194 89 95 67 71 
195 74 79 87 83 
196 78 80 74 65 
197 98 91 30 37 
198 92 83 75 69 
199 35 29 51 54 
200 72 70 92 101 
201 26 18 80 75 
202 53 55 32 33 
203 82 74 47 48 
204 52 43 44 45 
205 51 50 100 110 
206 41 41 93 86 
207 47 43 20 20 
208 78 76 76 69 
209 51 44 42 37 
210 98 103 59 63 
211 42 37 41 32 
212 57 57 26 32 
213 79 75 65 56 
214 76 80 49 39 
215 45 35 91 91 
216 76 85 61 68 
217 99 99 61 59 
218 88 95 29 31 
219 71 64 29 32 
220 44 41 62 53 
221 72 69 37 37 
222 99 100 49 57 
223 46 39 24 25 
224 34 28 98 90 
225 38 40 63 55 
226 21 12 25 21 
227 25 26 48 48 
228 82 90 30 36 
229 70 68 97 106 
230 26 33 34 39 
231 48 53 94 93 
232 60 60 21 21 
233 26 28 22 30 
234 63 54 51 57 
235 62 63 54 54 
236 64 64 97 100 
237 47 54 94 102 
238 97 88 66 74 
239 55 63 98 105 
240 20 13 70 62 
241 59 49 92 96 
242 52 48 79 84 
243 51 61 63 59 
244 38 42 75 66 
245 41 41 86 92 
246 35 43 24 27 
247 92 101 33 42 
248 26 36 23 15 
249 22 13 49 49 
250 84 93 69 62 
251 50 45 59 68 
252 37 40 83 85 
253 74 67 41 39 
254 37 32 61 51 
255 97 104 95 86 
256 29 25 75 70 
257 43 43 62 54 
258 42 47 77 72 
259 58 53 90 96 
260 33 33 98 107 
261 89 87 71 76 
262 68 61 54 61 
263 34 40 72 70 
264 36 29 53 45 
265 82 81 64 74 
266 25 21 55 46 
267 51 53 52 44 
268 92 95 64 65 
269 75 80 68 63 
270 47 40 55 59 
271 66 72 40 43 
272 23 29 84 83 
273 95 99 38 41 
274 80 82 65 63 
275 46 51 27 30 
276 77 87 89 89 
277 92 83 31 34 
278 76 72 95 93 
279 79 69 58 58 
280 25 17 64 63 
281 86 86 38 38 
282 74 82 99 94 
283 58 54 73 64 
284 33 33 48 55 
285 73 83 66 64 
286 57 59 86 90 
287 28 28 58 59 
288 77 67 90 96 
289 61 56 29 37 
290 51 43 97 90 
291 31 37 83 80 
292 91 91 71 69 
293 88 87 24 31 
294 41 40 53 43 
295 78 73 49 58 
296 85 87 74 82 
297 36 38 69 66 
298 51 60 47 50 
299 97 107 46 47 
300 56 59 27 28 
301 56 48 61 71 
302 88 97 29 23 
303 81 90 27 20 
304 91 85 49 50 
305 20 22 45 46 
306 80 83 98 90 
307 69 66 20 16 
308 69 63 20 18 
309 54 45 83 86 
310 30 21 44 51 
311 90 100 63 65 
312 23 31 51 56 
313 63 63 44 36 
314 97 95 69 59 
315 58 56 96 100 
316 44 52 56 63 
317 20 24 82 76 
318 93 91 90 81 
319 51 59 99 101 
320 54 55 82 75 
321 25 26 50 42 
322 38 38 94 103 
323 73 80 82 84 
324 84 81 48 54 
325 61 54 34 30 
326 83 85 28 22 
327 71 71 96 86 
328 43 43 26 20 
329 92 97 58 48 
330 28 23 49 48 
331 91 82 80 80 
332 39 37 96 101 
333 70 66 95 86 
334 87 88 80 81 
335 47 43 29 19 
336 83 87 57 50 
337 95 98 64 54 
338 25 25 41 31 
339 46 41 63 60 
340 22 14 33 32 
341 25 15 93 102 
342 86 96 90 93 
343 40 45 72 72 
344 22 14 25 16 
345 81 76 96 99 
346 76 69 52 52 
347 34 33 96 105 
348 45 49 39 33 
349 93 92 66 61 
350 33 23 42 35 
351 89 85 29 26 
352 71 80 48 48 
353 42 51 89 91 
354 29 29 55 52 
355 73 68 90 82 
356 75 74 47 56 
357 95 104 92 83 
358 61 56 21 27 
359 62 55 80 77 
360 60 56 22 30 
361 21 17 77 82 
362 21 22 34 42 
363 75 73 86 81 
364 39 37 55 48 
365 92 92 45 55 
366 91 99 87 92 
367 61 58 29 39 
368 71 68 57 49 
369 99 97 21 17 
370 99 98 29 25 
371 98 93 39 30 
372 99 105 75 75 
373 91 99 72 63 
374 28 37 41 38 
375 29 20 63 62 
376 40 34 40 47 
377 47 52 60 63 
378 35 37 47 49 
379 61 54 30 33 
380 62 53 34 40 
381 68 67 40 30 
382 76 69 49 54 
383 67 72 74 74 
384 42 43 26 29 
385 46 46 50 56 
386 72 79 20 11 
387 72 66 77 71 
388 97 95 41 47 
389 24 21 34 35 
390 94 97 57 54 
391 97 105 20 14 
392 71 72 83 75 
393 31 25 75 76 
394 52 50 27 24 
395 58 68 99 92 
396 51 41 78 68 
397 81 72 48 44 
398 84 82 45 49 
399 77 77 31 41 
400 46 44 37 37 
401 58 52 97 101 
402 31 37 98 93 
403 38 28 34 35 
404 56 49 83 74 
405 71 78 58 66 
406 81 72 42 48 
407 73 72 100 107 
408 65 63 100 103 
409 99 95 98 89 
410 72 74 46 54 
411 34 37 61 55 
412 36 32 88 90 
413 70 76 85 85 
414 38 38 31 31 
415 28 23 98 94 
416 86 86 73 83 
417 35 33 64 65 
418 45 47 36 46 
419 97 90 84 84 
420 67 57 80 72 
421 99 100 51 58 
422 58 58 44 44 
423 66 72 60 60 
424 93 87 69 69 
425 79 79 63 66 
426 99 95 31 35 
427 25 20 65 59 
428 34 43 54 59 
429 89 83 66 60 
430 78 69 88 96 
431 74 78 85 83 
432 68 61 60 54 
433 50 59 38 44 
434 63 58 91 100 
435 94 102 41 47 
436 70 64 81 71 
437 83 90 27 27 
438 26 19 28 18 
439 97 88 41 48 
440 41 35 71 80 
441 94 85 94 99 
442 57 53 40 32 
443 71 75 56 56 
444 45 49 42 45 
445 84 85 79 76 
446 73 81 50 56 
447 81 75 96 95 
448 94 99 66 73 
449 57 64 69 62 
450 80 84 79 80 
451 24 24 31 26 
452 39 44 73 68 
453 84 90 70 64 
454 80 82 87 79 
455 48 51 41 35 
456 90 84 72 74 
457 75 81 85 94 
458 28 36 43 43 
459 33 32 29 38 
460 80 86 61 56 
461 77 73 73 68 
462 71 63 33 35 
463 24 14 86 81 
464 31 36 26 18 
465 90 84 98 93 
466 80 83 67 62 
467 92 85 31 24 
468 43 43 25 28 
469 51 44 26 26 
470 81 81 94 89 
471 46 44 98 108 
472 30 38 46 41 
473 72 63 60 64 
474 91 81 100 98 
475 31 31 60 60 
476 25 25 72 62 
477 58 55 100 103 
478 56 57 42 47 
479 66 56 97 98 
480 98 93 65 59 
481 47 52 30 38 
482 52 62 69 75 
483 22 31 64 64 
484 69 65 91 87 
485 85 92 34 41 
486 55 52 22 22 
487 34 28 42 37 
488 82 74 54 60 
489 91 87 81 85 
490 55 62 76 83 
491 76 68 29 25 
492 82 77 66 62 
493 24 31 46 49 
494 58 52 97 88 
495 54 51 24 32 
496 70 75 67 67 
497 40 48 71 78 
498 37 43 50 44 
499 44 34 50 46 
500 48 55 94 99 
501 22 20 77 71 
502 32 26 47 38 
503 64 65 45 39 
504 22 23 31 21 
505 85 94 84 74 
506 55 55 92 89 
507 34 27 83 73 
508 57 50 38 43 
509 31 24 36 32 
510 49 44 87 92 
511 87 97 79 72 
512 38 33 85 94 
513 33 36 20 30 
514 23 20 44 47 
515 96 96 29 37 
516 80 80 82 83 
517 71 66 76 76 
518 59 53 74 64 
519 94 87 70 62 
520 54 64 33 31 
521 66 66 38 38 
522 37 37 69 78 
523 64 64 78 78 
524 71 81 44 36 
525 30 22 52 51 
526 91 91 68 69 
527 35 38 98 97 
528 58 51 77 77 
529 25 17 75 67 
530 76 81 79 84 
531 78 69 86 86 
532 84 74 84 93 
533 94 91 46 53 
534 81 72 66 71 
535 66 66 51 59 
536 35 26 58 48 
537 21 13 79 85 
538 30 37 93 89 
539 88 97 59 50 
540 48 43 71 80 
541 48 45 53 50 
542 99 94 27 35 
543 30 34 52 47 
544 76 83 65 69 
545 44 54 31 34 
546 35 35 21 27 
547 63 69 36 41 
548 67 67 36 43 
549 35 41 56 48 
550 69 67 64 73 
551 26 17 42 39 
552 91 91 59 67 
553 66 57 30 39 
554 20 27 85 83 
555 97 101 80 76 
556 91 91 92 92 
557 77 86 95 90 
558 29 26 79 71 
559 32 22 63 58 
560 61 58 85 92 
561 21 30 26 24 
562 94 102 83 78 
563 33 41 49 48 
564 88 98 38 29 
565 28 25 87 77 
566 78 82 99 89 
567 21 24 21 21 
568 44 51 24 23 
569 89 80 34 39 
570 86 82 50 55 
571 94 87 99 97 
572 45 54 73 72 
573 91 95 99 108 
574 96 101 33 30 
575 86 92 70 65 
576 42 45 57 60 
577 88 78 87 88 
578 58 61 99 93 
579 37 41 95 86 
580 35 41 71 81 
581 86 86 92 102 
582 54 51 42 37 
583 92 91 74 67 
584 70 65 90 82 
585 47 39 76 84 
586 75 75 63 62 
587 27 26 43 38 
588 77 86 96 87 
589 84 75 53 56 
590 59 58 71 70 
591 61 56 44 52 
592 42 34 50 45 
593 54 63 25 25 
594 70 75 20 20 
595 87 85 32 27 
596 82 77 46 43 
597 71 69 78 77 
598 75 84 50 41 
599 22 31 60 62 
600 36 30 31 31 
601 84 76 36 28 
602 29 29 100 94 
603 97 89 57 54 
604 83 73 67 67 
605 89 95 30 35 
606 87 88 94 90 
607 29 26 53 54 
608 95 102 64 54 
609 37 37 74 75 
610 28 28 67 58 
611 43 46 24 23 
612 86 95 79 75 
613 60 64 59 56 
614 90 86 30 32 
615 86 87 52 58 
616 94 85 95 89 
617 39 39 81 74 
618 56 50 41 48 
619 23 20 77 67 
620 44 37 58 59 
621 70 73 75 71 
622 88 83 71 67 
623 79 75 29 25 
624 23 23 95 95 
625 25 21 70 61 
626 70 65 28 38 
627 74 83 81 91 
628 39 39 88 92 
629 94 89 43 38 
630 36 26 67 57 
631 29 24 91 96 
632 68 62 58 50 
633 85 84 81 76 
634 21 15 42 38 
635 42 43 38 43 
636 94 94 80 80 
637 23 15 33 32 
638 94 84 91 91 
639 54 52 47 41 
640 39 37 92 92 
641 50 52 39 39 
642 65 71 99 101 
643 62 72 45 48 
644 90 80 91 100 
645 89 86 39 40 
646 46 56 55 49 
647 91 87 79 74 
648 41 34 51 41 
649 68 62 49 55 
650 82 83 100 106 
651 100 103 25 25 
652 93 90 28 21 
653 69 65 37 27 
654 77 70 68 66 
655 33 41 37 30 
656 73 83 34 41 
657 93 89 92 82 
658 94 104 40 47 
659 50 56 37 41 
660 72 62 70 62 
661 83 83 45 43 
662 99 103 48 54 
663 37 42 56 47 
664 96 88 31 37 
665 22 27 55 63 
666 42 36 29 33 
667 77 85 84 75 
668 60 69 45 48 
669 22 12 36 35 
670 75 76 72 69 
671 69 74 24 22 
672 96 89 28 30 
673 20 22 100 96 
674 47 54 37 29 
675 30 32 82 84 
676 31 33 40 40 
677 74 74 30 28 
678 31 24 74 68 
679 59 64 22 30 
680 43 53 20 28 
681 56 62 51 41 
682 60 68 86 96 
683 24 15 100 91 
684 72 65 96 101 
685 80 78 37 32 
686 93 86 29 19 
687 67 72 31 29 
688 42 42 68 65 
689 94 97 97 93 
690 71 75 33 42 
691 95 95 95 97 
692 33 36 30 25 
693 64 68 56 54 
694 27 35 26 17 
695 66 65 30 26 
696 58 52 93 98 
697 24 28 41 44 
698 54 63 51 60 
699 39 44 26 23 
700 22 18 44 44 
701 91 81 25 15 
702 35 34 94 84 
703 77 76 71 69 
704 57 67 52 56 
705 87 92 31 31 
706 82 82 97 93 
707 84 75 55 57 
708 96 88 64 70 
709 40 40 61 54 
710 100 110 51 42 
711 36 43 40 44 
712 82 82 31 37 
713 33 37 61 67 
714 85 84 39 32 
715 98 103 55 53 
716 58 48 74 81 
717 55 65 27 32 
718 26 22 23 19 
719 69 68 92 95 
720 88 83 37 40 
721 71 76 57 66 
722 62 69 69 66 
723 59 55 47 45 
724 25 18 41 35 
725 79 69 97 95 
726 94 97 55 58 
727 25 35 88 78 
728 83 86 38 47 
729 72 81 29 25 
730 93 96 89 95 
731 56 58 35 40 
732 24 21 23 23 
733 88 95 40 47 
734 78 80 61 59 
735 87 87 22 27 
736 69 68 37 32 
737 70 72 39 39 
738 83 75 80 71 
739 79 79 90 98 
740 59 67 64 69 
741 47 38 45 45 
742 100 99 54 54 
743 66 72 31 27 
744 59 59 83 78 
745 74 73 87 93 
746 60 63 86 83 
747 91 84 33 35 
748 23 13 97 96 
749 26 21 30 39 
750 55 63 53 59 
751 20 17 24 32 
752 80 76 45 41 
753 58 57 60 58 
754 91 94 51 56 
755 66 62 21 24 
756 59 61 68 76 
757 61 61 30 31 
758 71 63 87 95 
759 44 37 27 31 
760 36 43 21 19 
761 48 48 68 62 
762 35 34 98 94 
763 26 20 52 58 
764 68 72 26 36 
765 96 104 90 96 
766 50 47 20 15 
767 36 37 49 46 
768 43 42 83 79 
769 82 73 20 27 
770 28 35 45 52 
771 98 93 79 76 
772 48 56 64 60 
773 38 39 33 26 
774 66 61 34 30 
775 96 89 24 16 
776 39 46 49 49 
777 28 21 91 84 
778 42 42 86 90 
779 29 24 34 34 
780 71 68 38 32 
781 85 78 55 45 
782 54 53 25 35 
783 100 99 67 74 
784 29 35 84 78 
785 22 15 21 25 
786 82 85 69 70 
787 21 12 70 77 
788 31 29 70 63 
789 94 101 69 74 
790 98 101 98 94 
791 69 69 96 93 
792 100 106 36 41 
793 36 46 74 76 
794 100 100 75 70 
795 41 32 34 40 
796 47 55 33 37 
797 89 79 54 46 
798 75 73 51 56 
799 81 72 49 58 
800 31 27 25 26 
801 68 67 93 86 
802 44 42 57 66 
803 53 57 83 78 
804 71 67 92 89 
805 55 47 48 55 
806 78 80 87 85 
807 91 99 89 99 
808 95 91 59 54 
809 20 13 97 105 
810 92 95 46 47 
811 46 46 44 37 
812 30 37 43 50 
813 51 49 29 37 
814 38 31 45 40 
815 60 53 90 93 
816 77 75 59 68 
817 26 26 34 38 
818 36 37 58 58 
819 36 32 73 76 
820 40 37 60 58 
821 57 60 55 62 
822 32 31 63 61 
823 61 60 49 46 
824 59 56 100 110 
825 83 79 27 35 
826 54 48 84 84 
827 74 64 30 21 
828 70 74 70 76 
829 84 88 88 88 
830 84 86 78 85 
831 31 38 81 80 
832 29 20 54 58 
833 22 15 23 32 
834 45 49 32 31 
835 62 60 32 35 
836 91 83 76 78 
837 66 66 66 61 
838 85 86 54 47 
839 56 62 45 52 
840 73 72 54 47 
841 99 98 87 85 
842 32 38 78 87 
843 72 82 94 94 
844 70 66 44 44 
845 29 34 62 52 
846 67 77 33 36 
847 34 27 66 65 
848 100 108 86 81 
849 70 72 48 46 
850 89 82 57 49 
851 43 34 73 74 
852 82 74 60 50 
853 51 61 71 74 
854 72 76 90 83 
855 75 85 36 43 
856 25 15 84 80 
857 80 85 25 17 
858 92 85 91 81 
859 43 46 46 45 
860 53 60 27 33 
861 66 58 75 79 
862 76 86 46 46 
863 30 34 37 35 
864 56 49 33 38 
865 85 93 75 73 
866 82 77 21 25 
867 45 46 72 69 
868 78 88 84 88 
869 99 97 80 88 
870 47 47 91 96 
871 51 54 22 22 
872 36 30 95 92 
873 57 59 55 64 
874 31 22 91 99 
875 89 90 86 89 
876 40 41 34 39 
877 85 95 33 32 
878 68 71 73 66 
879 55 54 88 95 
880 55 56 25 34 
881 58 61 88 80 
882 82 81 37 42 
883 66 71 52 61 
884 66 73 59 69 
885 32 29 88 97 
886 23 13 27 26 
887 39 32 55 47 
888 25 34 94 92 
889 67 72 53 54 
890 22 31 67 66 
891 29 31 94 96 
892 73 65 24 28 
893 93 102 85 93 
894 73 77 85 95 
895 59 57 71 79 
896 68 59 38 40 
897 59 66 35 37 
898 81 87 43 33 
899 83 73 57 67 
900 70 65 42 37 
901 64 59 24 32 
902 81 76 20 28 
903 53 56 55 45 
904 24 28 40 40 
905 74 79 76 76 
906 37 29 39 30 
907 91 98 71 74 
908 81 83 50 53 
909 72 69 30 23 
910 94 85 35 38 
911 66 59 52 42 
912 28 27 91 89 
913 21 20 25 29 
914 57 50 48 39 
915 75 78 49 43 
916 31 35 75 83 
917 46 46 41 44 
918 89 87 23 24 
919 21 18 41 48 
920 84 94 40 31 
921 53 48 33 26 
922 94 98 69 59 
923 29 30 68 71 
924 26 27 22 30 
925 92 83 93 98 
926 91 86 85 84 
927 36 31 37 34 
928 43 40 25 27 
929 50 52 25 20 
930 30 25 69 67 
931 82 87 40 41 
932 28 24 34 35 
933 53 54 31 26 
934 35 35 93 98 
935 93 89 98 103 
936 27 17 24 26 
937 67 71 97 107 
938 70 71 57 57 
939 45 52 48 39 
940 47 44 71 64 
941 46 49 81 75 
942 66 59 85 89 
943 75 71 56 63 
944 70 74 58 57 
945 32 30 59 61 
946 92 85 69 69 
947 45 46 87 81 
948 88 88 70 78 
949 33 27 45 42 
950 38 32 52 52 
951 20 21 52 52 
952 42 43 58 48 
953 91 88 55 49 
954 49 52 92 92 
955 36 41 85 85 
956 64 66 77 78 
957 72 71 93 89 
958 34 27 53 48 
959 60 61 100 109 
960 67 63 72 74 
961 48 49 37 32 
962 95 99 61 58 
963 65 57 54 58 
964 93 95 53 54 
965 63 68 65 66 
966 51 57 31 25 
967 78 82 67 73 
968 94 90 97 103 
969 97 106 42 45 
970 53 45 50 58 
971 38 48 20 20 
972 43 43 50 58 
973 41 47 99 109 
974 94 89 70 80 
975 29 34 60 53 
976 66 71 92 90 
977 23 13 56 54 
978 62 61 43 41 
979 83 79 95 100 
980 47 56 87 86 
981 99 107 24 16 
982 94 92 20 10 
983 34 31 25 34 
984 22 31 48 57 
985 68 77 66 65 
986 23 13 43 35 
987 52 47 71 71 
988 87 93 40 45 
989 82 78 73 74 
990 96 89 100 106 
991 24 24 50 51 
992 96 96 40 45 
993 92 89 51 55 
994 71 72 72 80 
995 87 84 60 65 
996 43 45 36 31 
997 32 25 78 78 
998 23 18 31 31 
999 44 41 23 33 
1000 39 43 31 36 
