3
1000 1000 1000  
387 699 606 687 
388 390 349 500 
389 655 183 531 
390 957 598 321 
391 412 738 259 
392 694 200 450 
393 208 875 979 
394 749 846 753 
395 38 900 776 
396 498 866 752 
397 31 201 453 
398 824 764 622 
399 55 545 540 
400 194 232 231 
401 303 729 989 
402 322 14 556 
403 855 589 58 
404 525 571 364 
405 535 856 148 
406 140 919 791 
407 286 585 573 
408 854 245 903 
409 220 553 95 
410 874 176 651 
411 933 588 169 
412 664 75 204 
413 126 5 785 
414 703 654 746 
415 36 963 434 
416 664 686 822 
417 200 429 334 
418 139 657 669 
419 329 989 746 
420 88 228 987 
421 92 59 361 
422 891 903 978 
423 775 361 559 
424 857 546 981 
425 342 902 257 
426 29 361 600 
427 584 106 95 
428 547 952 43 
429 260 155 462 
430 249 485 641 
431 474 295 210 
432 151 228 528 
433 599 404 782 
434 80 583 386 
435 780 447 258 
436 380 278 335 
437 956 367 434 
438 52 191 1000 
439 266 254 436 
440 825 773 358 
441 329 321 596 
442 669 321 772 
443 696 49 109 
444 249 366 658 
445 945 922 433 
446 552 336 292 
447 66 923 754 
448 658 362 775 
449 374 581 509 
450 120 261 179 
451 270 103 908 
452 972 682 238 
453 436 640 829 
454 806 506 866 
455 699 871 294 
456 260 517 263 
457 614 123 952 
458 893 157 32 
459 421 845 28 
460 472 618 918 
461 118 140 856 
462 714 883 511 
463 160 613 172 
464 663 267 535 
465 42 219 392 
466 316 261 355 
467 204 389 594 
468 34 826 840 
469 427 307 26 
470 626 999 243 
471 639 398 46 
472 548 856 830 
473 377 324 500 
474 788 113 921 
475 139 405 288 
476 467 923 971 
477 678 980 81 
478 683 196 270 
479 448 324 527 
480 98 553 836 
481 17 196 183 
482 871 875 171 
483 587 599 347 
484 216 368 506 
485 590 491 244 
486 639 562 367 
487 191 66 410 
488 319 901 912 
489 214 451 554 
490 293 462 154 
491 234 368 852 
492 845 525 799 
493 252 221 142 
494 193 59 936 
495 735 730 908 
496 348 692 816 
497 804 492 264 
498 987 428 916 
499 908 143 696 
500 388 364 739 
501 596 806 800 
502 88 612 510 
503 456 111 305 
504 114 316 921 
505 475 996 374 
506 683 837 355 
507 51 683 726 
508 399 89 981 
509 368 140 420 
510 229 724 125 
511 937 727 269 
512 270 651 303 
513 108 771 871 
514 35 911 802 
515 486 117 215 
516 953 440 695 
517 920 231 480 
518 961 330 643 
519 916 687 150 
520 259 700 446 
521 948 574 362 
522 829 170 923 
523 833 101 443 
524 990 800 56 
525 346 404 529 
526 439 644 61 
527 50 479 787 
528 489 643 328 
529 742 922 482 
530 916 939 883 
531 220 767 755 
532 761 648 610 
533 197 428 957 
534 294 440 691 
535 185 476 518 
536 408 715 254 
537 906 137 713 
538 578 994 9 
539 711 124 711 
540 353 179 734 
541 603 501 938 
542 143 887 120 
543 732 762 392 
544 827 628 985 
545 280 28 677 
546 669 811 448 
547 69 792 914 
548 320 709 132 
549 954 732 42 
550 544 934 20 
551 366 712 948 
552 765 376 68 
553 353 490 287 
554 906 551 68 
555 904 664 943 
556 261 233 624 
557 690 260 787 
558 402 815 349 
559 950 4 683 
560 341 753 177 
561 113 667 147 
562 729 967 292 
563 121 765 899 
564 631 304 173 
565 235 476 460 
566 873 628 52 
567 777 691 655 
568 863 194 935 
569 96 515 645 
570 872 684 452 
571 446 297 889 
572 966 504 928 
573 935 337 720 
574 612 638 295 
575 501 177 35 
576 644 422 180 
577 90 581 17 
578 555 124 746 
579 41 852 439 
580 23 444 398 
581 988 381 321 
582 783 516 286 
583 809 765 67 
584 755 326 625 
585 175 680 1000 
586 333 79 26 
587 605 590 280 
588 45 755 680 
589 130 918 970 
590 204 15 266 
591 242 68 915 
592 374 788 219 
593 998 184 907 
594 403 662 447 
595 435 998 886 
596 991 987 99 
597 388 843 480 
598 274 744 862 
599 848 591 638 
600 985 978 283 
601 720 841 378 
602 72 93 230 
603 597 836 212 
604 237 219 536 
605 246 653 804 
606 537 710 868 
607 367 338 728 
608 288 987 426 
609 727 850 749 
610 403 956 970 
611 835 453 61 
612 157 63 47 
613 31 372 120 
614 605 624 824 
615 818 54 180 
616 690 584 401 
617 256 198 104 
618 937 904 579 
619 799 98 944 
620 807 764 893 
621 413 183 475 
622 73 840 666 
623 277 117 352 
624 967 189 832 
625 774 261 410 
626 585 333 556 
627 899 469 7 
628 476 512 629 
629 691 293 163 
630 476 707 927 
631 776 201 233 
632 162 745 62 
633 6 263 692 
634 962 529 643 
635 367 516 240 
636 223 632 249 
637 760 959 231 
638 1000 601 703 
639 368 5 583 
640 172 99 523 
641 867 800 664 
642 821 1000 987 
643 682 384 96 
644 281 7 999 
645 988 307 762 
646 890 732 32 
647 983 133 581 
648 25 232 929 
649 861 990 579 
650 761 789 84 
651 728 848 262 
652 57 154 535 
653 405 642 28 
654 145 770 425 
655 460 523 249 
656 852 539 88 
657 408 391 608 
658 693 993 664 
659 144 597 270 
660 573 79 638 
661 854 350 543 
662 25 475 184 
663 510 329 853 
664 779 632 944 
665 374 621 287 
666 64 913 712 
667 493 478 102 
668 687 73 4 
669 672 611 800 
670 111 433 517 
671 330 386 355 
672 582 539 229 
673 453 107 969 
674 257 916 489 
675 728 212 134 
676 818 172 822 
677 79 610 224 
678 241 274 327 
679 985 418 720 
680 845 283 242 
681 120 536 440 
682 967 735 852 
683 7 665 616 
684 434 306 295 
685 652 54 425 
686 135 804 703 
687 790 150 799 
688 488 270 925 
689 305 811 586 
690 801 684 817 
691 211 416 749 
692 917 520 546 
693 809 474 947 
694 956 793 158 
695 907 741 507 
696 112 545 668 
697 24 968 358 
698 443 902 195 
699 438 173 74 
700 786 397 665 
701 4 398 542 
702 429 608 395 
703 422 177 932 
704 238 854 542 
705 955 373 685 
706 588 881 498 
707 130 336 462 
708 538 733 449 
709 559 506 288 
710 262 44 483 
711 428 129 207 
712 667 984 748 
713 136 935 649 
714 824 632 126 
715 50 590 625 
716 673 523 991 
717 103 73 260 
718 278 12 621 
719 825 359 960 
720 689 531 476 
721 586 720 797 
722 539 212 564 
723 198 705 283 
724 700 962 571 
725 744 146 349 
726 125 72 960 
727 299 315 132 
728 515 421 725 
729 747 947 509 
730 271 921 879 
731 975 909 890 
732 500 303 265 
733 972 183 927 
734 979 866 234 
735 531 939 60 
736 104 449 541 
737 642 872 8 
738 122 481 16 
739 343 387 131 
740 599 62 891 
741 555 515 438 
742 784 502 730 
743 202 13 841 
744 798 379 646 
745 215 118 489 
746 649 440 93 
747 79 963 334 
748 642 857 992 
749 313 796 138 
750 545 674 495 
751 780 547 409 
752 74 17 502 
753 682 787 975 
754 381 299 160 
755 619 855 994 
756 472 21 929 
757 230 18 349 
758 846 139 876 
759 579 801 863 
760 607 525 279 
761 296 655 954 
762 249 696 472 
763 688 469 913 
764 614 383 252 
765 249 166 462 
766 695 4 268 
767 248 974 687 
768 972 165 402 
769 787 111 697 
770 135 443 486 
771 827 544 245 
772 663 538 454 
773 823 627 132 
774 104 706 73 
775 696 634 10 
776 242 840 542 
777 106 868 314 
778 634 496 283 
779 834 607 492 
780 887 641 279 
781 892 100 79 
782 533 638 223 
783 111 194 995 
784 166 283 73 
785 446 522 621 
786 654 382 301 
787 85 8 403 
788 11 542 929 
789 97 318 57 
790 865 690 947 
791 892 824 622 
792 635 555 509 
793 197 885 808 
794 406 80 872 
795 434 490 994 
796 349 160 636 
797 321 551 758 
798 248 589 493 
799 25 899 557 
800 771 880 280 
